,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_paraguay_beef,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_emissions_cattle_deforestation_5_year_total_exposure,land_use,department_trase_id
97,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,ASUNCION,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,806.7152206453721,1718791.3999999997,93.64350281251478,35707.50673699081,1184.476772422082,PY-01
98,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,797.3971548045839,1518062.682,5947.849169459776,1323397.0701485523,21682.39702430534,PY-16
99,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,TAIWAN,TAIWAN,797.3552174108459,2523764.451,623.5238064631075,187702.5930138741,5010.123037472278,PY-15
100,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,790.1534815568788,1952796.7899999996,37.45327502579606,14279.969780088535,309.33993505009926,PY-07
101,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,780.7246229824892,2907695.479,66.54115961679757,25372.105906378383,552.7774285028574,PY-06
102,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,KUWAIT,KUWAIT,780.2720446556796,2514418.1599999997,610.164936200295,183681.1032775168,4902.782174197188,PY-15
103,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,773.3444213869524,1803356.4400000009,3422.675473618588,785186.7450464256,14880.174436526106,PY-17
104,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,761.2128796206732,1775066.96,5677.947766120971,1263343.979320091,20698.49356309154,PY-16
105,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,718.3389407183172,2737296.7560000005,5358.147625933186,1192188.4142578968,19532.688343351932,PY-16
106,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,715.8455441028204,1709891.9000000015,3168.196367545704,726807.3799795877,13773.819621994917,PY-17
107,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,704.6159691607193,1683068.6139999996,5255.786883247338,1169413.1381691482,19159.540639134193,PY-16
108,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,VIETNAM,VIETNAM,700.2489305601993,2207802.9499999997,5223.212792962971,1162165.399630916,19040.79446078829,PY-16
109,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,693.3245480546598,2460537.4519999987,3068.522718025794,703941.5169912121,13340.4857277904,PY-17
110,2019,MATA ATLANTICA,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CUBA,CUBA,691.2945686417941,608576.5900000002,51.03136505713724,19458.71851588001,966.167638713852,PY-02
111,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,682.4482697126256,2421938.697999999,5090.436239648051,1132622.6024558244,18556.768409947053,PY-16
112,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,658.6424068318643,1537551.86,515.0517757184496,155048.69715744117,4138.531264195909,PY-15
113,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,658.1357935629351,1551001.5879999998,26.79270815594709,10215.373184229937,234.6979978533228,PY-13
114,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA NEULAND,COOPERATIVA NEULAND,VIETNAM,VIETNAM,653.333333856,2145840.0,510.9001337420534,153798.90692303912,4105.172093473517,PY-15
115,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},CONCEPCION,ASUNCION,JBS PARAGUAY,MINERVA,URUGUAY,URUGUAY,650.0199794153423,2105341.319,75.45431921053293,28771.730345664593,954.4056533503928,PY-01
116,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,LOMA PLATA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,RUSSIAN FEDERATION,RUSSIAN FEDERATION,643.0277088477555,1081890.86,502.8412380418564,151372.89591259207,4040.417454459533,PY-15
117,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAZAPA,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,635.2310256036877,1497022.87,54.14074031220231,20643.833154722484,449.763415296196,PY-06
118,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CONCEPCION,ASUNCION,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),RUSSIAN FEDERATION,RUSSIAN FEDERATION,625.2020838334953,2841051.72,72.57345789139212,27673.21980438859,917.9662505663752,PY-01
119,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,614.3617270668028,1698114.1799999997,480.4247269489692,144624.73775913403,3860.296860053853,PY-15
120,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,607.4649973785783,2084539.99,4531.130012646607,1008176.9077112178,16517.86336603972,PY-16
121,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,603.8081887099144,1422389.116,24.581031362380617,9372.117486534902,215.32421479535708,PY-13
122,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,593.8885438559668,1508845.4859999998,4.709536152777816,1795.170657055185,194.76406086163703,PY-12
123,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,593.8811690910813,1379211.7810000004,43.84030790230363,16716.703740244648,830.0206494384746,PY-02
124,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHINA (HONG KONG),CHINA (HONG KONG),583.3870046333764,1775003.2270000004,2581.9600389764437,592320.485675638,11225.141286179278,PY-17
125,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,576.7052167700876,1370853.0799999998,,,,PY-14
126,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,563.9182268186115,1398730.561,19.460818007510284,7420.960854371273,138.3265822822467,PY-05
127,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,548.8769319684529,1398640.5509999995,,,,PY-14
128,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},SAN PEDRO,CIUDAD DEL ESTE,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,BRAZIL,BRAZIL,536.0912349684977,2364921.89,39.57425496537451,15090.019382877315,749.2522379314294,PY-02
129,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,NETHERLANDS,EUROPEAN UNION,517.571448954765,2596655.606,38.207124361840755,14568.720186611985,723.3686005732923,PY-02
130,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLA HAYES,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,URUGUAY,URUGUAY,505.98847961664586,1379644.13,3774.2085485389302,839761.8017808109,13758.56815975396,PY-16
131,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,504.92460873727305,1641047.2150000003,37.2735346169855,14212.73401939677,705.6931141679347,PY-02
132,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},NEEMBUCU,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,499.3192703994552,1062571.5840000005,3.95960181426768,1509.3123314072493,163.75033628035968,PY-12
133,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,496.3758695721224,1955464.105,20.207461650281104,7704.58740722022,177.0127440426759,PY-13
134,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,SAN ANTONIO,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,496.183162147982,1273475.983,,,,PY-14
135,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,GABON,GABON,485.4886087217241,1047998.66,379.64723713430106,114287.16931416446,3050.5320713713677,PY-15
136,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,478.7566503713656,1487308.44,16.521892004315827,6300.265166493037,117.43683399697808,PY-05
137,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,478.28732543998376,1252329.8690000002,3567.583423442874,793787.6895630265,13005.333188609527,PY-16
138,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,RUSSIAN FEDERATION,RUSSIAN FEDERATION,469.8778503759024,773124.1669999998,3504.856476181886,779830.9371539714,12776.667239644494,PY-16
139,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,KUWAIT,KUWAIT,449.50525143877417,917139.1159999998,3352.895630901932,746019.6329848284,12222.70642361925,PY-16
140,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,FRIGOMERC,MINERVA,CHILE,CHILE,444.6397170210688,1447809.873999999,22.74332152562767,8672.617645346883,366.1092264054481,PY-08
141,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,432.45899231227503,1032985.608,17.605405577032716,6712.490091793592,154.2193277467603,PY-13
142,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,428.1475562492936,2250416.7389999996,14.77537216616312,5634.267707120453,105.02265284557056,PY-05
143,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,LOMA PLATA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,CHINA (HONG KONG),CHINA (HONG KONG),419.9055253359245,1737493.5899999996,328.3619217574396,98848.48585093603,2638.4455762122643,PY-15
144,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,BRAZIL,BRAZIL,418.8346625242685,1400312.4010000003,1853.6826377465327,425248.3321600088,8058.935535149137,PY-17
145,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,412.81771699692104,1427316.174,14.246339413563744,5432.532541301362,101.26231283549492,PY-05
146,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,BRAZIL,BRAZIL,412.2643509378015,1378345.5179999997,3075.1127747931364,684212.9180803101,11210.071771815628,PY-16
147,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,411.4045299410152,1278071.9380000003,16.74827841389873,6385.689464294856,146.71108976191917,PY-13
148,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,CONCEPCION,JBS PARAGUAY,MINERVA,BRAZIL,BRAZIL,407.00182550076767,1413144.354,30.044874758466673,11456.380994615472,568.8341996797371,PY-02
149,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},ALTO PARAGUAY,VILLETA,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,403.81551698971913,858363.1499999998,1787.210753248269,409999.19649739994,7769.947214730591,PY-17
150,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,NETHERLANDS,EUROPEAN UNION,401.7504232899816,1876251.362,2996.688547353836,666763.5191690628,10924.182673552265,PY-16
151,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,LOMA PLATA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,VIETNAM,VIETNAM,400.39794198698513,1570027.2199999988,313.10718665440254,94256.2741263798,2515.871106756486,PY-15
152,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,397.3163984030711,985494.9979999998,16.174750578989027,6167.01799476498,141.6871170532633,PY-13
153,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,ASUNCION,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,397.2884132772108,959012.535,3.1504971172882814,1200.899578349556,130.28960653248757,PY-12
154,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,KUWAIT,KUWAIT,395.4377302352224,806823.5339999998,309.2283506666416,93088.60808824057,2484.7039799532727,PY-15
155,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,388.41292197739693,746352.1709999999,28.672641900371445,10933.136262791822,542.85396225542,PY-02
156,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,385.7782582471448,1470043.6379999998,,,,PY-14
157,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA NEULAND,COOPERATIVA NEULAND,RUSSIAN FEDERATION,RUSSIAN FEDERATION,384.2756234799701,895509.9,300.49969480510185,90460.97571598136,2414.567700688922,PY-15
158,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAZAPA,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,383.4887938514768,951197.32,32.68474989996137,12462.67634590437,271.52204898453203,PY-06
159,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,BRAZIL,BRAZIL,383.04399197310187,574838.6,299.53657128304593,90171.04166597608,2406.8288344327075,PY-15
160,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,KUWAIT,KUWAIT,379.6164877724156,1102094.921,1680.1104477480349,385429.60439981805,7304.325732258043,PY-17
161,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{UNKNOWN},SAN PEDRO,JOSE FALCON,SANEGO,SANEGO,CHILE,CHILE,374.2644206385963,1307911.89,27.62819953154118,10534.880992951954,523.0797230961188,PY-02
162,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,KUWAIT,KUWAIT,373.6613918923969,1084806.2190000005,2787.17021503674,620145.6680381743,10160.400752434343,PY-16
163,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,367.9151968994104,1933825.1650000005,14.977827665775,5710.66195340964,131.20234598491783,PY-13
164,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CONCEPCION,VILLA HAYES,YLF,YLF,ARGENTINA,ARGENTINA,367.33333362719986,963916.4,42.640053367445354,16259.216573007368,539.3449761239305,PY-01
165,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,366.0064943736198,1198773.496,27.018599414660617,10302.434985122354,511.5382739338881,PY-02
166,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,LOMA PLATA,COOPERATIVA CHORTITZER,COOPERATIVA CHORTITZER,BRAZIL,BRAZIL,362.00432764774393,1295589.2300000002,283.0837641772593,85218.16813636535,2274.6276465111578,PY-15
167,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,354.74197361712703,1226519.4650000003,14.441545745953242,5506.191397053488,126.50463897693234,PY-13
168,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,TAIWAN,TAIWAN,351.2520247594301,1233224.977,2620.01695284257,582954.0494965714,9551.057224792236,PY-16
169,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA NEULAND,COOPERATIVA NEULAND,RUSSIAN FEDERATION,RUSSIAN FEDERATION,350.00000028,576982.5,273.6965002189572,82392.27156591382,2199.199335789384,PY-15
170,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,,{UNKNOWN},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,SANEGO,SANEGO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,345.76094474870956,860441.99,270.3816011840434,81394.37038237765,2172.5635412141546,PY-15
171,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,EGYPT,EGYPT,345.59958659499205,754916.87,270.25542072141786,81356.38562577813,2171.5496590878806,PY-15
172,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,RUSSIAN FEDERATION,RUSSIAN FEDERATION,345.4907151357127,764846.23,2577.042883454492,573392.3145062894,9394.398774371748,PY-16
173,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,GABON,GABON,344.61734777569376,735348.7069999996,2570.528366446722,571942.8337821004,9370.650636152415,PY-16
174,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,342.7614482017242,1342621.02,268.03602487926634,80688.2694284847,2153.7164246182815,PY-15
175,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,VILLETA,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,326.2342844048031,1119485.764,,,,PY-14
176,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,325.575235994723,1011434.1120000002,27.748777363830246,10580.59285564191,230.51744038744184,PY-06
177,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CAAGUAZU,VILLETA,JBS PARAGUAY,MINERVA,TAIWAN,TAIWAN,317.69195135457943,1012889.552,10.963549241246536,4180.711710723777,77.92839415277857,PY-05
178,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,URUGUAY,URUGUAY,315.4264298955689,1022501.655,2352.79097470544,523496.24105884,8576.90680703646,PY-16
179,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,TAIWAN,TAIWAN,310.30365851783654,1096384.802,2314.5798131772244,514994.2535718226,8437.611147141659,PY-16
180,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CONCEPCION,VILLA HAYES,SWEET,SWEET,ARGENTINA,ARGENTINA,307.31833357918794,738594.0,35.67351216187213,13602.782228282224,451.226676463102,PY-01
181,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},PRESIDENTE HAYES,ASUNCION,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),FRANCE,EUROPEAN UNION,304.8000002438399,1491007.1800000002,238.3505521906804,71751.8982094015,1915.1884501388683,PY-15
182,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,GABON,GABON,303.1659860758662,646899.293,237.07276945146663,71367.24066950854,1904.9212419388589,PY-15
183,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,294.08872192482295,1217679.797,11.972351869559542,4564.751033326085,104.8750651492992,PY-13
184,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,291.1588676997283,1530380.7770000002,24.81547029404785,9462.124556335926,206.14957622064057,PY-06
185,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,289.4641513957736,1638882.772,1281.113335888929,293896.75357643684,5569.674968580285,PY-17
186,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,BRAZIL,BRAZIL,283.8940476155555,1016051.916,13.456577856977333,5130.646786127365,111.14266822879786,PY-07
187,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,280.73390689125375,970636.7719999998,23.92695088434156,9123.332616237998,198.76837821776817,PY-06
188,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,URUGUAY,URUGUAY,277.4862059564068,899512.8250000002,216.99143819585055,65322.05376761482,1743.5642266909942,PY-15
189,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,TAIWAN,TAIWAN,268.99430213318004,943061.019,2006.4500191555603,446435.3417676109,7314.349218560852,PY-16
190,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,LEBANON,LEBANON,267.23294666861676,981804.767,1993.311927836946,443512.11505774833,7266.455382655518,PY-16
191,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,264.83508771186814,597315.735,1975.4261060498416,439532.517815809,7201.254084161732,PY-16
192,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,256.9732651725819,654815.6969999999,18.969766435039997,7233.342571928823,359.15116954004606,PY-02
